,0,1,2,3
6660,False,False,False,False
6661,False,False,False,True
6662,False,False,False,False
6663,False,False,False,False
6664,False,True,True,True
6665,False,False,False,True
6666,False,False,True,True
6667,True,True,False,True
6668,True,True,False,True
6669,False,False,False,False
6670,False,False,False,False
6671,False,False,False,False
6672,False,False,False,True
6673,False,False,False,False
6674,False,False,False,True
6675,False,False,False,False
6676,False,True,True,True
6677,False,False,False,True
6678,False,False,False,False
6679,False,False,True,True
6680,False,False,False,False
6681,False,False,False,True
6682,True,True,True,False
6683,False,False,True,True
6684,False,False,True,True
6685,False,False,False,False
6686,False,False,True,True
6687,False,False,True,False
6688,False,False,False,True
6689,False,False,False,True
6690,False,True,True,True
6691,False,False,False,True
6692,False,False,False,False
6693,False,False,False,False
6694,False,False,False,True
6695,False,False,False,False
6696,False,True,False,True
6697,False,False,False,False
6698,False,False,False,False
6699,False,False,False,True
6700,False,False,False,False
6701,True,False,True,True
6702,True,True,True,True
6703,False,False,False,False
6704,False,False,False,False
6705,False,False,False,False
6706,False,False,False,True
6707,False,False,False,False
6708,False,False,False,False
6709,False,False,False,False
6710,False,False,False,False
6711,False,False,False,True
6712,False,False,True,False
6713,False,False,True,False
6714,False,False,True,False
6715,False,True,True,False
6716,False,False,False,False
6717,False,False,False,False
6718,True,True,True,True
6719,False,False,False,False
6720,False,False,False,False
6721,False,False,False,False
6722,False,False,True,False
6723,False,False,True,True
6724,False,False,True,True
6725,False,False,False,False
6726,True,True,True,True
6727,False,False,True,True
6728,False,True,True,False
6729,False,False,True,True
6730,False,False,False,False
6731,False,False,False,True
6732,False,False,False,True
6733,True,True,True,True
6734,False,False,True,False
6735,False,False,False,False
6736,False,False,False,False
6737,False,True,True,False
6738,False,False,False,True
6739,True,True,True,True
6740,False,False,False,False
6741,False,False,False,False
6742,False,True,True,True
6743,False,False,False,True
6744,False,False,False,False
6745,False,False,False,True
6746,True,True,True,False
6747,False,False,False,True
6748,False,False,False,True
6749,False,True,True,False
6750,False,False,True,False
6751,False,False,True,True
6752,False,False,False,False
6753,False,False,False,False
6754,False,False,False,False
6755,False,False,True,True
6756,False,False,False,True
6757,False,False,False,True
6758,False,False,False,False
6759,True,False,True,True
6760,True,False,True,True
6761,False,False,False,False
6762,False,False,False,False
6763,False,False,True,False
6764,False,False,False,False
6765,False,False,False,False
6766,False,False,False,False
6767,False,False,False,True
6768,False,False,False,False
6769,False,False,False,True
6770,False,False,False,False
6771,False,False,False,False
6772,False,False,False,False
6773,False,False,True,False
6774,True,True,True,True
6775,False,False,False,False
6776,False,False,False,False
6777,True,True,False,True
6778,False,False,False,False
6779,False,False,False,False
6780,False,False,True,True
6781,False,False,False,False
6782,False,True,False,True
6783,False,False,False,False
6784,False,False,False,False
6785,False,False,False,True
6786,False,False,False,False
6787,False,False,False,False
6788,False,False,False,False
6789,True,True,False,False
6790,False,False,False,False
6791,False,False,False,False
6792,True,True,True,True
6793,False,False,False,False
6794,False,False,False,False
6795,False,False,True,False
6796,False,False,False,True
6797,False,True,False,True
6798,False,False,False,False
6799,False,False,False,False
6800,False,False,False,False
6801,False,False,False,False
6802,False,False,False,False
6803,False,True,True,True
6804,False,False,False,False
6805,False,False,False,False
6806,False,False,False,False
6807,False,False,False,False
6808,False,False,False,False
6809,True,True,True,True
6810,False,False,True,True
6811,False,True,False,True
6812,False,False,False,False
6813,False,False,False,False
6814,False,False,True,False
6815,False,False,False,False
6816,False,False,False,False
6817,False,False,False,False
6818,False,False,False,False
6819,False,False,True,True
6820,False,False,False,False
6821,False,False,False,False
6822,False,False,False,False
6823,False,False,False,True
6824,False,False,True,False
6825,False,False,False,True
6826,False,False,False,True
6827,True,True,True,True
6828,True,True,True,True
6829,False,False,False,False
6830,False,True,True,True
6831,False,True,True,True
6832,False,False,False,False
6833,False,False,False,False
6834,False,False,False,False
6835,False,True,False,False
6836,True,True,True,True
6837,False,False,True,False
6838,False,False,False,False
6839,False,False,False,False
6840,True,True,True,True
6841,False,False,False,False
6842,False,False,False,False
6843,False,False,False,False
6844,False,False,False,False
6845,False,False,True,True
6846,False,False,True,True
6847,False,False,False,False
6848,False,False,False,False
6849,True,True,False,True
6850,False,False,False,False
6851,True,False,True,True
6852,False,False,False,False
6853,False,False,False,False
6854,False,False,False,False
6855,False,False,False,True
6856,False,False,False,False
6857,False,False,False,False
6858,False,False,False,False
6859,False,False,False,False
6860,True,True,True,True
6861,True,True,True,True
6862,False,False,False,True
6863,False,True,False,True
6864,False,False,False,False
6865,False,False,False,True
6866,False,False,True,False
6867,False,False,False,False
6868,True,True,True,True
6869,False,False,False,False
6870,False,False,False,False
6871,False,False,False,False
6872,False,False,True,True
6873,False,True,True,True
6874,False,False,False,True
6875,False,False,True,False
6876,False,False,True,False
6877,False,False,False,False
6878,False,False,True,True
6879,False,False,False,False
6880,False,False,False,False
6881,False,False,True,True
6882,False,False,True,True
6883,False,False,False,True
6884,False,True,True,True
6885,False,False,False,True
6886,False,False,True,False
6887,False,False,True,False
6888,False,False,True,True
6889,False,False,True,True
6890,True,False,True,True
6891,False,False,True,True
6892,True,True,True,True
6893,False,False,False,False
6894,False,False,True,True
6895,False,False,False,False
6896,False,False,True,False
6897,True,True,True,False
6898,False,False,False,False
6899,False,False,False,False
6900,False,False,False,True
6901,False,True,True,True
6902,False,False,False,False
6903,False,False,False,False
6904,False,False,True,True
6905,False,True,False,False
6906,True,False,True,True
6907,False,False,False,False
6908,False,False,False,False
6909,False,False,False,False
6910,False,True,True,True
6911,False,False,True,True
6912,False,False,False,False
6913,False,False,False,False
6914,False,False,False,False
6915,False,False,True,False
6916,False,False,False,False
6917,False,False,False,True
6918,False,False,True,False
6919,False,True,True,True
6920,False,False,False,True
6921,False,False,True,False
6922,True,True,True,True
6923,False,False,False,False
6924,False,False,False,False
6925,False,False,False,True
6926,False,False,True,True
6927,False,False,False,False
6928,False,False,False,False
6929,False,False,True,True
6930,False,False,False,False
6931,False,True,True,True
6932,True,True,True,True
6933,False,False,False,False
6934,False,False,True,False
6935,False,False,False,False
6936,True,True,True,False
6937,False,False,False,False
6938,False,False,False,True
6939,False,False,False,False
6940,False,False,True,False
6941,False,False,False,True
6942,False,False,False,True
6943,True,False,True,True
6944,False,False,False,False
6945,False,False,True,True
6946,False,False,False,True
6947,False,False,False,False
6948,False,False,False,False
6949,False,False,False,False
6950,False,False,False,False
6951,True,False,True,False
6952,False,False,False,False
6953,False,False,False,False
6954,False,True,True,True
6955,False,True,True,True
6956,False,True,True,True
6957,False,False,False,False
6958,False,False,False,False
6959,False,False,False,True
6960,False,False,False,True
6961,True,True,False,False
6962,False,False,True,True
6963,False,False,True,False
6964,True,True,True,True
6965,False,False,False,False
6966,False,False,False,False
6967,False,False,False,True
6968,False,False,False,True
6969,False,False,False,False
6970,False,False,False,False
6971,False,False,True,True
6972,False,False,False,True
6973,False,False,False,False
6974,False,False,False,False
6975,False,False,False,False
6976,False,True,True,True
6977,False,False,False,False
6978,False,True,True,False
6979,True,True,True,True
6980,False,False,False,False
6981,False,False,True,False
6982,False,False,False,False
6983,False,False,False,False
6984,False,False,False,False
6985,False,False,True,True
6986,False,True,True,True
6987,False,False,False,False
6988,False,False,True,True
6989,True,True,True,True
6990,False,True,True,False
6991,False,False,False,False
6992,False,False,False,True
6993,True,True,True,False
6994,False,False,False,False
6995,False,False,True,False
6996,False,False,False,True
6997,False,False,False,False
6998,False,False,True,False
6999,False,True,False,True
7000,False,False,True,True
7001,False,False,True,True
7002,False,False,False,True
7003,False,False,True,True
7004,False,False,False,False
7005,False,False,True,True
7006,False,False,False,False
7007,False,False,False,False
7008,False,True,True,True
7009,False,False,True,False
7010,False,False,True,True
7011,False,False,True,False
7012,False,False,True,False
7013,False,True,True,True
7014,False,False,False,True
7015,False,False,False,False
7016,False,False,False,False
7017,False,False,True,True
7018,False,False,False,False
7019,False,False,True,False
7020,False,False,True,True
7021,False,False,False,True
7022,False,False,False,True
7023,False,False,True,False
7024,False,False,False,False
7025,False,False,False,False
7026,False,False,False,False
7027,False,False,False,True
7028,True,True,True,False
7029,False,False,False,True
7030,False,False,False,False
7031,True,False,True,True
7032,False,False,False,True
7033,False,False,False,False
7034,False,False,False,False
7035,False,True,False,False
7036,False,False,False,False
7037,False,False,False,True
7038,True,True,False,True
7039,False,False,False,True
7040,False,False,False,True
7041,False,False,False,False
7042,False,False,True,True
7043,True,True,True,False
7044,False,False,False,True
7045,False,False,True,True
7046,False,False,False,False
7047,False,False,True,True
7048,True,True,True,True
7049,False,False,False,False
7050,False,False,False,True
7051,False,False,False,False
7052,False,False,False,False
7053,True,False,True,True
7054,False,False,False,False
7055,False,False,False,False
7056,False,False,False,True
7057,True,False,True,True
7058,False,False,True,False
7059,False,True,True,True
7060,False,True,True,False
7061,False,True,False,True
7062,False,False,True,False
7063,False,True,False,True
7064,False,False,False,False
7065,False,False,True,False
7066,False,False,False,False
7067,False,False,False,False
7068,False,False,False,False
7069,False,False,False,False
7070,False,False,False,False
7071,False,True,True,False
7072,False,False,False,True
7073,False,False,True,True
7074,False,False,False,True
7075,False,False,False,False
7076,False,False,False,False
7077,False,True,False,False
7078,False,False,False,False
7079,False,True,True,True
7080,True,True,True,False
7081,False,False,False,False
7082,False,False,False,False
7083,False,False,False,False
7084,False,False,False,False
7085,False,False,False,False
7086,False,True,True,False
7087,False,False,False,False
7088,False,True,True,False
7089,False,False,False,True
7090,False,False,False,False
7091,False,False,False,False
7092,False,False,False,False
7093,False,False,False,False
7094,False,False,False,False
7095,False,False,False,False
7096,False,False,True,False
7097,True,True,True,True
7098,False,False,False,False
7099,False,False,True,True
7100,False,False,False,True
7101,False,False,False,True
7102,False,False,False,False
7103,False,False,False,True
7104,False,False,True,False
7105,False,False,True,False
7106,False,True,False,True
7107,False,False,False,True
7108,False,False,False,True
7109,False,False,False,False
7110,False,True,True,False
7111,False,False,False,False
7112,False,True,True,True
7113,False,False,False,False
7114,False,False,False,False
7115,True,True,True,True
7116,False,True,False,True
7117,False,False,False,False
7118,False,False,True,False
7119,False,False,False,False
7120,False,False,False,False
7121,False,False,False,False
7122,False,False,False,False
7123,False,False,False,False
7124,False,False,False,False
7125,False,False,False,False
7126,False,False,False,False
7127,False,False,False,False
7128,False,False,True,False
7129,False,True,True,True
7130,True,True,True,True
7131,False,True,True,True
7132,False,False,False,False
7133,False,False,False,False
7134,False,False,False,False
7135,False,False,False,False
7136,False,False,False,False
7137,False,False,False,False
7138,False,False,True,True
7139,True,True,True,True
7140,False,False,False,False
7141,False,False,False,False
7142,False,False,False,False
7143,False,True,True,True
7144,False,False,False,True
7145,False,False,False,False
7146,False,False,False,False
7147,False,False,True,True
7148,False,False,False,False
7149,False,False,False,False
7150,False,False,False,False
7151,False,False,False,False
7152,True,False,True,True
7153,False,False,False,False
7154,False,False,False,False
7155,False,False,False,False
7156,False,True,True,True
7157,False,False,False,False
7158,False,False,False,False
7159,False,False,False,False
7160,False,False,True,False
7161,False,False,False,False
7162,False,False,False,False
7163,False,False,False,False
7164,False,False,False,False
7165,True,True,True,True
7166,False,False,False,True
7167,False,False,False,False
7168,False,False,False,False
7169,False,False,False,False
7170,False,False,False,True
7171,False,False,False,False
7172,False,False,False,False
7173,False,False,True,False
7174,False,True,False,False
7175,False,False,False,False
7176,False,False,False,False
7177,False,False,False,False
7178,False,False,False,True
7179,False,True,True,True
7180,False,False,False,False
7181,False,True,True,False
7182,False,False,False,False
7183,True,True,True,True
7184,False,False,False,False
7185,False,False,False,False
7186,False,True,True,True
7187,False,False,False,False
7188,False,False,False,False
7189,False,False,False,False
7190,False,False,False,False
7191,False,False,False,False
7192,False,False,True,True
7193,False,False,False,False
7194,False,False,False,True
7195,False,False,True,True
7196,False,True,False,False
7197,False,False,False,False
7198,False,True,True,False
7199,False,False,False,True
7200,False,False,False,False
7201,False,False,True,True
7202,False,False,False,False
7203,False,False,True,False
7204,False,False,False,False
7205,True,True,True,True
7206,False,True,True,False
7207,True,True,True,False
7208,False,False,False,False
7209,False,False,False,False
7210,False,False,False,False
7211,False,False,False,False
7212,False,False,False,False
7213,False,False,False,False
7214,False,False,False,False
7215,False,False,False,False
7216,False,False,False,False
7217,False,False,True,False
7218,False,False,False,False
7219,False,False,True,False
7220,False,False,False,False
7221,False,False,False,False
7222,False,False,False,False
7223,False,False,False,True
7224,False,False,True,False
7225,False,False,False,False
7226,False,False,False,True
7227,False,False,False,False
7228,False,False,False,False
7229,False,False,True,True
7230,False,False,False,True
7231,False,False,False,False
7232,False,False,False,False
7233,False,False,False,True
7234,True,True,True,True
7235,False,False,True,False
7236,False,False,True,True
7237,False,False,True,False
7238,False,False,False,False
7239,False,False,False,False
7240,False,False,False,False
7241,False,False,True,False
7242,True,False,False,True
7243,True,True,False,True
7244,False,False,False,False
7245,False,False,False,False
7246,False,False,False,False
7247,False,False,True,True
7248,True,True,True,True
7249,False,False,False,False
7250,False,False,True,True
7251,False,False,False,True
7252,False,False,False,False
7253,True,False,True,True
7254,False,False,False,False
7255,False,False,False,False
7256,False,False,False,False
7257,False,True,True,False
7258,False,False,False,False
7259,False,False,False,True
7260,False,False,True,True
7261,False,False,False,False
7262,False,False,False,False
7263,False,False,False,False
7264,False,False,True,False
7265,False,False,False,True
7266,False,True,True,True
7267,False,False,False,False
7268,False,False,False,False
7269,False,False,False,True
7270,False,False,False,False
7271,False,False,False,True
7272,True,True,True,True
7273,False,False,False,False
7274,False,False,True,True
7275,False,False,False,True
7276,False,False,False,False
7277,False,False,False,False
7278,False,False,False,False
7279,False,False,False,True
7280,False,False,True,True
7281,False,False,False,False
7282,False,False,False,False
7283,False,False,False,False
7284,False,True,True,False
7285,False,False,False,False
7286,False,False,True,True
7287,False,False,False,False
7288,True,True,True,True
7289,True,True,True,True
7290,False,False,True,False
7291,False,False,False,False
7292,False,False,False,False
7293,True,True,True,True
7294,False,False,False,True
7295,False,False,False,False
7296,False,False,False,False
7297,False,False,False,False
7298,False,True,True,False
7299,False,False,False,False
7300,True,True,True,True
7301,True,True,True,True
7302,False,False,False,False
7303,False,False,False,False
7304,False,False,False,False
7305,False,False,True,True
7306,False,False,False,False
7307,False,False,True,False
7308,False,False,False,False
7309,False,False,False,False
7310,False,False,False,False
7311,False,False,True,False
7312,False,False,False,False
7313,False,False,False,True
7314,False,False,True,True
7315,False,False,False,False
7316,False,False,False,False
7317,False,False,False,False
7318,False,True,True,False
7319,False,False,False,False
7320,False,False,False,False
7321,False,False,True,False
7322,False,False,False,False
7323,False,False,False,True
7324,False,False,False,True
7325,False,True,True,True
7326,False,False,False,False
7327,False,False,False,False
7328,False,True,False,False
7329,False,False,True,False
7330,True,True,True,False
7331,False,False,False,True
7332,False,False,False,False
7333,False,False,False,False
7334,False,False,False,False
7335,False,False,True,True
7336,False,False,False,False
7337,False,False,False,False
7338,False,False,False,False
7339,False,False,False,False
7340,False,True,False,False
7341,False,False,False,False
7342,False,False,False,False
7343,False,False,False,True
7344,False,False,True,True
7345,False,False,False,False
7346,False,False,False,True
7347,False,False,False,True
7348,False,False,False,True
7349,False,False,False,False
7350,False,False,False,False
7351,False,False,False,False
7352,False,False,False,False
7353,False,False,False,False
7354,True,False,True,True
7355,False,False,False,True
7356,False,False,False,False
7357,False,True,False,False
7358,False,False,False,False
7359,False,False,False,False
7360,False,False,True,False
7361,False,False,True,True
7362,False,False,False,False
7363,False,False,False,False
7364,False,False,False,False
7365,False,False,True,True
7366,False,False,True,False
7367,False,False,False,False
7368,True,True,True,True
7369,False,False,False,False
7370,True,True,True,False
7371,False,False,False,False
7372,False,False,False,False
7373,False,False,False,True
7374,False,False,False,False
7375,False,False,False,False
7376,False,False,False,False
7377,False,False,False,False
7378,False,False,False,False
7379,False,False,False,False
7380,False,False,False,False
7381,False,False,False,False
7382,False,True,False,True
7383,False,False,True,True
7384,False,False,False,False
7385,False,False,False,False
7386,False,False,True,True
7387,False,True,True,True
7388,False,False,False,False
7389,False,False,False,False
7390,False,False,True,False
7391,False,False,False,True
7392,False,False,False,False
7393,False,False,False,False
7394,False,False,True,True
7395,False,False,True,False
7396,True,True,True,True
7397,False,False,False,False
7398,False,False,False,False
7399,False,False,False,False
7400,False,False,False,False
7401,False,False,False,False
7402,False,True,False,True
7403,False,False,True,True
7404,False,False,True,True
7405,False,False,False,False
7406,False,False,False,True
7407,False,False,False,False
7408,False,False,False,False
7409,False,True,False,False
7410,False,False,False,False
7411,False,False,False,False
7412,True,True,True,True
7413,False,False,True,True
7414,False,False,False,False
7415,False,False,False,True
7416,False,False,False,False
7417,False,False,False,False
7418,False,False,True,True
7419,False,False,False,False
7420,True,True,True,True
7421,False,False,False,True
7422,True,True,True,True
7423,False,False,False,False
7424,True,True,True,True
7425,False,True,True,True
7426,False,False,False,False
7427,False,False,False,True
7428,False,False,True,False
7429,False,False,False,False
7430,False,False,False,True
7431,False,False,False,False
7432,False,False,False,False
7433,False,True,False,True
7434,False,False,False,False
7435,True,True,True,True
7436,False,False,True,False
7437,False,False,True,True
7438,False,False,False,False
7439,False,False,False,False
7440,False,False,False,True
7441,False,False,False,False
7442,False,False,False,False
7443,False,False,True,True
7444,False,False,False,False
7445,False,False,False,True
7446,False,False,False,False
7447,True,True,True,True
7448,False,False,False,False
7449,False,False,False,False
7450,False,False,False,False
7451,False,False,False,True
7452,False,False,False,False
7453,False,False,True,True
7454,False,False,True,False
7455,False,False,True,True
7456,True,True,True,True
7457,False,False,False,False
7458,False,False,False,False
7459,False,False,False,False
7460,True,True,False,True
7461,False,False,False,False
7462,False,False,False,False
7463,False,False,True,True
7464,True,True,True,False
7465,False,False,False,False
7466,False,False,False,True
7467,False,True,True,True
7468,False,True,True,True
7469,False,False,False,False
7470,False,False,False,False
7471,False,True,True,True
7472,False,False,False,False
7473,False,False,False,False
7474,False,False,True,False
7475,False,False,False,False
7476,False,False,False,True
7477,True,True,True,False
7478,True,True,True,True
7479,False,False,True,False
7480,False,False,False,False
7481,False,False,False,False
7482,False,False,False,True
7483,False,False,False,True
7484,False,False,True,True
7485,False,False,False,True
7486,False,False,False,False
7487,False,False,False,False
7488,False,False,True,True
7489,False,False,False,False
7490,False,False,False,True
7491,False,False,False,False
7492,False,True,True,True
7493,False,False,False,True
7494,False,False,True,False
7495,True,True,False,False
7496,False,False,True,True
7497,False,False,False,True
7498,False,False,False,True
7499,False,False,False,False
7500,False,False,False,False
7501,True,True,True,True
7502,False,False,False,False
7503,False,False,False,True
7504,False,True,True,True
7505,False,False,True,False
7506,False,False,False,False
7507,False,False,False,False
7508,False,False,True,True
7509,False,False,False,True
7510,False,False,False,True
7511,False,False,True,False
7512,False,False,False,False
7513,False,True,True,True
7514,False,False,False,False
7515,False,False,False,False
7516,True,True,True,True
7517,False,False,True,False
7518,False,False,False,True
7519,False,False,True,False
7520,False,False,False,True
7521,True,True,True,True
7522,False,False,True,False
7523,False,False,False,False
7524,False,False,False,True
7525,False,False,False,False
7526,False,False,False,False
7527,False,False,False,True
7528,False,False,True,True
7529,False,False,False,True
7530,False,False,False,False
7531,True,True,True,True
7532,False,False,False,True
7533,False,False,False,False
7534,False,False,False,True
7535,False,False,False,True
7536,False,False,True,False
7537,False,False,False,False
7538,True,True,True,False
7539,False,False,True,False
7540,False,False,True,True
7541,False,False,False,True
7542,False,False,False,False
7543,False,False,False,False
7544,False,False,False,False
7545,False,False,False,False
7546,False,False,False,True
7547,False,False,False,True
7548,False,True,True,True
7549,False,False,True,False
7550,False,False,False,False
7551,False,False,True,True
7552,False,False,True,False
7553,False,False,False,False
7554,False,False,False,True
7555,False,True,True,True
7556,False,False,False,False
7557,False,False,False,True
7558,False,False,True,True
7559,False,False,True,False
7560,False,False,True,True
7561,False,False,False,False
7562,False,False,False,True
7563,False,False,False,False
7564,True,True,True,True
7565,True,True,True,True
7566,False,False,False,False
7567,False,False,True,False
7568,False,False,False,True
7569,False,True,True,False
7570,False,False,True,True
7571,False,False,True,False
7572,False,False,False,False
7573,False,False,False,False
7574,False,False,False,True
7575,False,False,True,True
7576,False,False,False,True
7577,False,False,True,False
7578,False,False,False,True
7579,False,False,False,False
7580,False,False,False,True
7581,False,False,True,False
7582,False,False,False,False
7583,False,False,False,True
7584,False,False,False,True
7585,False,False,False,False
7586,False,False,False,False
7587,False,False,False,True
7588,False,False,False,True
7589,False,False,False,True
7590,False,False,False,False
7591,False,False,False,True
7592,True,False,True,True
7593,False,False,False,False
7594,False,True,True,True
7595,False,False,False,False
7596,False,False,False,False
7597,False,False,False,False
7598,False,False,False,False
7599,False,False,False,False
7600,False,False,False,True
7601,False,False,False,True
7602,False,False,False,True
7603,False,True,False,True
7604,False,False,False,False
7605,False,False,False,False
7606,False,False,False,False
7607,False,False,True,True
7608,False,False,False,False
7609,False,False,False,True
7610,False,False,False,False
7611,False,False,False,False
7612,True,True,True,True
7613,False,False,False,False
7614,False,False,False,False
7615,False,False,False,False
7616,False,False,False,False
7617,False,False,False,False
7618,False,False,False,False
7619,False,False,False,False
7620,False,False,True,True
7621,True,True,True,True
7622,True,True,True,True
7623,True,True,True,True
7624,False,False,True,True
7625,True,True,True,True
7626,False,True,True,True
7627,False,True,True,True
7628,False,True,True,True
7629,False,True,True,True
7630,False,False,True,True
7631,True,True,True,True
7632,True,True,True,True
7633,False,False,True,True
7634,False,False,True,True
7635,True,True,True,True
7636,False,True,True,True
7637,False,False,False,False
7638,False,True,True,True
7639,False,True,True,True
7640,False,True,True,True
7641,False,True,True,True
7642,False,True,True,True
7643,False,False,False,False
7644,False,True,True,False
7645,True,True,True,True
7646,True,True,False,True
7647,False,True,True,True
7648,True,True,True,True
7649,False,False,False,False
7650,False,False,True,True
7651,False,False,True,True
7652,False,False,True,True
7653,False,False,False,True
7654,False,False,False,True
7655,False,False,True,True
7656,False,True,True,True
7657,True,True,True,True
7658,False,False,False,False
7659,True,True,True,True
7660,False,False,True,True
7661,False,True,True,True
7662,False,False,True,False
7663,False,False,True,True
7664,False,True,False,False
7665,False,True,True,True
7666,True,False,False,True
7667,False,True,True,True
7668,False,False,False,True
7669,False,False,True,True
7670,False,False,True,True
7671,False,False,False,True
7672,False,False,False,False
7673,False,False,True,False
7674,False,False,True,True
7675,False,False,False,True
7676,False,False,True,True
7677,False,True,True,True
7678,False,True,True,True
7679,False,False,True,True
7680,False,True,False,True
7681,False,True,False,True
7682,False,True,True,True
7683,False,False,True,True
7684,True,True,True,True
7685,True,True,True,True
7686,False,True,True,True
7687,False,False,True,False
7688,False,False,True,False
7689,False,False,True,True
7690,True,True,True,True
7691,True,True,True,True
7692,True,True,True,True
7693,True,True,False,True
7694,True,True,True,True
7695,False,True,True,True
7696,True,True,True,True
7697,True,True,False,True
7698,False,False,False,False
7699,True,True,True,True
7700,False,False,False,False
7701,True,True,True,True
7702,True,True,True,True
7703,False,True,True,True
7704,False,False,False,True
7705,True,True,True,True
7706,False,False,True,True
7707,True,True,True,True
7708,True,True,True,True
7709,True,True,True,True
7710,False,False,False,True
7711,True,False,True,True
7712,False,True,True,True
7713,True,True,False,False
7714,False,False,False,True
7715,False,True,True,True
7716,True,True,True,True
7717,False,True,True,True
7718,False,False,True,True
7719,False,True,True,True
7720,True,True,True,True
7721,False,True,True,True
7722,True,True,True,True
7723,True,True,True,True
7724,False,False,True,True
7725,False,True,True,True
7726,True,True,True,True
7727,True,True,True,True
7728,False,True,True,True
7729,True,True,True,True
7730,True,True,True,True
7731,False,False,True,True
7732,False,True,True,True
7733,False,True,True,True
7734,True,True,True,True
7735,True,True,True,True
7736,False,False,True,True
7737,False,True,False,True
7738,True,True,True,True
7739,False,True,True,True
7740,True,True,True,True
7741,True,True,True,True
7742,True,True,True,True
7743,True,True,True,True
7744,True,True,True,True
7745,True,True,True,True
7746,True,True,True,True
7747,False,False,True,True
7748,True,True,True,True
7749,True,True,True,True
7750,True,True,True,True
7751,True,True,False,True
7752,True,True,True,True
7753,True,False,True,True
7754,True,True,True,True
7755,True,False,True,True
7756,True,True,True,True
7757,False,False,False,False
7758,True,True,True,True
7759,False,True,False,True
7760,False,False,False,False
7761,True,False,True,True
7762,True,True,True,True
7763,True,True,True,True
7764,True,True,True,True
7765,True,True,True,True
7766,False,False,True,True
7767,True,True,True,True
7768,True,True,True,True
7769,True,True,True,True
7770,True,True,True,True
7771,True,True,True,True
7772,False,True,True,True
7773,True,True,True,True
7774,True,True,True,True
7775,True,True,True,True
7776,True,True,True,True
7777,True,True,True,True
7778,True,True,True,True
7779,False,True,True,True
7780,True,True,True,True
7781,False,False,True,True
7782,True,True,True,True
7783,True,True,True,True
7784,True,True,True,True
7785,False,False,True,True
7786,False,True,True,True
7787,True,True,True,True
7788,True,True,True,True
7789,True,True,True,True
7790,True,True,True,True
7791,False,False,True,True
7792,True,True,True,True
7793,True,True,True,True
7794,False,True,True,True
7795,True,True,False,True
7796,True,True,True,True
7797,True,True,True,True
7798,True,True,True,True
7799,True,False,True,True
7800,True,True,True,True
7801,True,True,True,True
7802,False,False,True,True
7803,False,True,True,True
7804,False,False,False,True
7805,False,False,False,True
7806,False,False,True,True
7807,True,True,False,True
7808,False,False,False,False
7809,False,True,True,True
7810,False,False,True,True
7811,False,False,False,False
7812,False,False,True,True
7813,False,False,True,True
7814,False,True,False,True
7815,False,False,True,True
7816,True,False,False,True
7817,False,False,True,True
7818,False,False,False,False
7819,True,True,True,True
7820,False,False,True,True
7821,False,False,False,True
7822,False,False,False,True
7823,False,True,True,True
7824,False,False,True,False
7825,False,True,False,True
7826,False,False,False,True
7827,False,True,True,True
7828,False,False,True,True
7829,False,True,True,True
7830,False,False,True,False
7831,False,False,True,True
7832,False,False,False,True
7833,False,True,True,True
7834,True,True,False,True
7835,False,False,False,False
7836,True,True,True,True
7837,False,False,True,True
7838,False,True,False,True
7839,False,False,False,True
7840,False,False,True,True
7841,True,True,True,True
7842,True,True,True,True
7843,True,True,True,True
7844,False,True,True,True
7845,True,True,False,True
7846,True,True,True,True
7847,False,False,True,True
7848,False,False,False,False
7849,False,False,False,True
7850,False,False,False,True
7851,False,False,True,True
7852,False,True,False,False
7853,False,False,False,True
7854,True,True,True,True
7855,False,False,True,True
7856,True,False,False,False
7857,False,True,True,True
7858,False,False,True,True
7859,False,False,False,True
7860,False,False,True,True
7861,True,True,True,True
7862,False,False,True,True
7863,False,False,True,True
7864,True,False,True,True
7865,True,False,False,True
7866,False,True,False,False
7867,False,False,False,True
7868,True,True,True,True
7869,True,True,True,True
7870,False,False,False,False
7871,False,False,True,True
7872,False,False,True,True
7873,True,True,True,True
7874,True,True,False,True
7875,False,False,False,False
7876,False,True,True,True
7877,True,True,True,True
7878,False,False,True,True
7879,True,True,False,True
7880,False,True,True,True
7881,False,False,False,True
7882,False,False,False,False
7883,False,False,True,True
7884,False,False,False,True
7885,False,False,False,False
7886,False,False,False,True
7887,False,False,False,False
7888,False,False,False,False
7889,False,False,False,False
7890,False,False,False,False
7891,False,False,False,True
7892,False,False,False,False
7893,False,False,False,False
7894,False,False,False,True
7895,False,False,False,False
7896,False,False,False,False
7897,False,False,False,False
7898,False,False,False,True
7899,False,False,False,False
7900,False,False,False,False
7901,False,False,False,False
7902,False,False,True,False
7903,False,False,False,False
7904,False,False,False,False
7905,False,False,False,False
7906,False,False,False,False
7907,False,False,False,False
7908,False,False,False,True
7909,False,True,True,True
7910,False,False,False,True
7911,False,False,True,True
7912,False,False,False,True
7913,False,False,False,False
7914,False,False,False,False
7915,False,False,False,False
7916,False,False,False,False
7917,False,False,False,False
7918,False,False,False,False
7919,False,False,False,False
7920,False,False,True,True
7921,False,False,False,True
7922,False,False,False,True
7923,False,False,True,True
7924,False,False,False,False
7925,False,False,False,False
7926,False,False,False,False
7927,False,False,False,False
7928,False,False,True,True
7929,False,False,False,False
7930,False,False,False,False
